Timestamp,Open,High,Low,Close,EMA_Fast,EMA_Slow,ADX,Regime
2024-04-16 23:00:00,1.06291,1.06291,1.06173,1.06212,1.064108833500122,1.0719754962957964,20.677496196245514,Bearish
2024-04-17 00:00:00,1.06212,1.06213,1.06162,1.06182,1.0640190753236467,1.0718744465814103,19.81753547924328,Ranging
2024-04-17 01:00:00,1.06168,1.06188,1.06144,1.06156,1.063922640997229,1.0717718152721427,19.179522276707306,Ranging
2024-04-17 02:00:00,1.06156,1.06199,1.06124,1.06196,1.0638456746836122,1.071674185269435,18.769077333448703,Ranging
2024-04-17 03:00:00,1.06195,1.0625,1.06175,1.06176,1.063763883519549,1.0715755366597888,17.79808742410917,Ranging
2024-04-17 04:00:00,1.06176,1.06236,1.06168,1.06205,1.0636966724011354,1.0714807552004875,16.968564047254834,Ranging
2024-04-17 05:00:00,1.06204,1.06302,1.06203,1.06294,1.06366699897364,1.0713957725616767,16.05467969185687,Ranging
2024-04-17 06:00:00,1.06294,1.06353,1.06274,1.06331,1.0636529990138894,1.0713153171133019,15.720021218538792,Ranging
2024-04-17 07:00:00,1.06331,1.06341,1.06264,1.06269,1.063615234346678,1.071229493062423,15.28510577754426,Ranging
2024-04-17 08:00:00,1.06269,1.06309,1.06224,1.06227,1.063562480058573,1.0711403438777223,14.387924519500599,Ranging
2024-04-17 09:00:00,1.06227,1.06234,1.06057,1.06076,1.0634525788798055,1.0710370568739638,14.785203738710972,Ranging
2024-04-17 10:00:00,1.06076,1.06374,1.06076,1.06328,1.0634458110805973,1.0709598722284517,13.730434428254771,Ranging
2024-04-17 11:00:00,1.06328,1.0634,1.06238,1.0626,1.0634126420186132,1.0708766894202084,12.751005782936307,Ranging
2024-04-17 12:00:00,1.06259,1.06485,1.06246,1.0637,1.0634239109590597,1.0708052795752312,13.027583702392405,Ranging
2024-04-17 13:00:00,1.0637,1.06483,1.0635,1.06427,1.0634570909214496,1.0707402519177662,13.284406056149294,Ranging
2024-04-17 14:00:00,1.06427,1.06464,1.06378,1.06446,1.0634964206892359,1.0706777618489327,13.5228839560459,Ranging
2024-04-17 15:00:00,1.06446,1.06488,1.06319,1.064,1.0635161688975012,1.070611316457401,13.09486341874379,Ranging
2024-04-17 16:00:00,1.064,1.06424,1.06311,1.06363,1.0635206328623052,1.070541850622004,12.610957007210999,Ranging
2024-04-17 17:00:00,1.06363,1.06525,1.06354,1.06406,1.0635417845147639,1.0704773545959145,13.049778238285851,Ranging
2024-04-17 18:00:00,1.06406,1.06442,1.06297,1.06398,1.0635589694357535,1.0704127043014278,12.824054263943891,Ranging
2024-04-17 19:00:00,1.06398,1.06458,1.06359,1.06384,1.0635699902421945,1.0703473042586276,12.756491531446043,Ranging
2024-04-17 20:00:00,1.06384,1.06561,1.06357,1.06499,1.0636256768993633,1.0702939977485915,13.52895453809682,Ranging
2024-04-17 21:00:00,1.06498,1.06723,1.06485,1.06719,1.063765454275859,1.0702631121988544,15.248040834097564,Ranging
2024-04-17 22:00:00,1.06718,1.06793,1.06672,1.06686,1.063886809010139,1.0702292503859305,17.195018223009498,Ranging
2024-04-17 23:00:00,1.06686,1.06721,1.0664,1.06719,1.0640163459117022,1.0701990090885583,18.62337590636622,Ranging
2024-04-18 00:00:00,1.06719,1.06734,1.06691,1.06724,1.0641427637190863,1.0701695662120552,20.021719528600574,Bearish
2024-04-18 01:00:00,1.06713,1.06749,1.0668,1.0674,1.0642704984752005,1.0701420083392985,21.406505100973607,Bearish
2024-04-18 02:00:00,1.0674,1.06748,1.06711,1.06716,1.0643838122604867,1.0701123366145293,22.692377418131723,Bearish
2024-04-18 03:00:00,1.06716,1.06734,1.06653,1.06654,1.0644683686424283,1.0700767909765738,23.083557430400912,Bearish
2024-04-18 04:00:00,1.06655,1.06718,1.0664,1.06712,1.0645723541858625,1.0700473701708366,23.27203144871534,Bearish
2024-04-18 05:00:00,1.06712,1.06737,1.06641,1.06708,1.0646706932373973,1.0700178440994852,23.6018063102465,Bearish
2024-04-18 06:00:00,1.06708,1.06786,1.06686,1.06777,1.0647922346790681,1.0699954774915301,24.29404299958804,Bearish
2024-04-18 07:00:00,1.06778,1.06799,1.0675,1.0679,1.0649141078289086,1.0699746269692263,25.036720496582525,Bearish
2024-04-18 08:00:00,1.06789,1.06795,1.06754,1.06774,1.0650249271297358,1.0699523918750053,25.726349600918933,Bearish
2024-04-18 09:00:00,1.06774,1.06846,1.06746,1.06845,1.0651592437128836,1.0699374427021198,26.772915775366677,Bearish
2024-04-18 10:00:00,1.06846,1.06897,1.06824,1.06837,1.065285155724143,1.0699218462573226,28.10984109257393,Bearish
2024-04-18 11:00:00,1.06837,1.06877,1.06773,1.06831,1.0654037770682943,1.0699058079861055,28.472880671090778,Bearish
2024-04-18 12:00:00,1.0683,1.06836,1.06745,1.06802,1.0655063740460082,1.0698870437275372,28.357166321453285,Bearish
2024-04-18 13:00:00,1.06801,1.0681,1.06696,1.06724,1.0655743593775373,1.0698607049839797,27.503845564439768,Bearish
2024-04-18 14:00:00,1.06724,1.0678,1.06698,1.0678,1.0656616394019476,1.069840200456776,26.711476290081578,Bearish
2024-04-18 15:00:00,1.06779,1.06787,1.06697,1.06768,1.0657407907979497,1.0698187059248678,26.05603946974718,Bearish
2024-04-18 16:00:00,1.06768,1.06793,1.06594,1.06632,1.0657635048843046,1.0697838929305907,24.417765868527475,Bearish
2024-04-18 17:00:00,1.06632,1.06681,1.06461,1.06514,1.0657390537123712,1.0697376850407343,24.255511830649986,Bearish
2024-04-18 18:00:00,1.06514,1.0663,1.06514,1.06553,1.0657308555275722,1.0696958175278912,24.10484736690823,Bearish
2024-04-18 19:00:00,1.06553,1.06644,1.06536,1.06588,1.0657367043304125,1.0696578491942805,23.76066616110933,Bearish
2024-04-18 20:00:00,1.06588,1.06615,1.06513,1.0653,1.0657195786703964,1.0696144875107554,23.670391802633528,Bearish
2024-04-18 21:00:00,1.0653,1.0653,1.06428,1.06476,1.0656819481343025,1.0695661841524393,24.343173007584667,Bearish
2024-04-18 22:00:00,1.06476,1.06491,1.06417,1.06472,1.0656442246780553,1.0695179634146041,25.057231119976848,Bearish
2024-04-18 23:00:00,1.06472,1.06478,1.06422,1.06447,1.065598176651465,1.0694677349229167,25.72028508147893,Bearish
2024-04-19 00:00:00,1.06447,1.06455,1.06411,1.06422,1.0655441305082705,1.069415518655027,26.43548914992275,Bearish
2024-04-19 01:00:00,1.06412,1.06443,1.06412,1.06436,1.06549769401775,1.0693652149868178,27.09960721347346,Bearish
2024-04-19 02:00:00,1.06436,1.06441,1.06402,1.06409,1.0654424903307793,1.0693127252854564,27.816732741268154,Bearish
2024-04-19 03:00:00,1.06408,1.06437,1.06399,1.0642,1.0653937652197685,1.0692618523970439,28.514153429269573,Bearish
2024-04-19 04:00:00,1.06419,1.06443,1.06358,1.06362,1.0653242057993855,1.0692057145622476,29.57925500355675,Bearish
2024-04-19 05:00:00,1.06362,1.06389,1.06133,1.06149,1.0651738447876449,1.0691289412830214,32.00791054616069,Bearish
2024-04-19 06:00:00,1.06149,1.06235,1.06102,1.06211,1.0650536940116588,1.06905910107125,34.393695675437684,Bearish
2024-04-19 07:00:00,1.0621,1.06423,1.06196,1.0639,1.0650084511092408,1.0690077667322326,33.69163262735972,Bearish
2024-04-19 08:00:00,1.0639,1.0643,1.06334,1.06385,1.0649630216539765,1.0689564456702205,32.95248337990703,Bearish
2024-04-19 09:00:00,1.06385,1.06406,1.06268,1.06305,1.064888001196958,1.0688976750665369,32.76186832377401,Bearish
2024-04-19 10:00:00,1.06305,1.0649,1.06282,1.06462,1.064877491346097,1.0688551111355267,31.557535470516406,Bearish
2024-04-19 11:00:00,1.06462,1.0659,1.06435,1.06515,1.0648881779599755,1.068818244358059,29.412804309024413,Bearish
2024-04-19 12:00:00,1.06515,1.06542,1.06428,1.06492,1.0648894258831139,1.0687794558569839,27.48639787015043,Bearish
2024-04-19 13:00:00,1.06492,1.06618,1.06487,1.06557,1.0649161150641682,1.0687475209728348,26.063430384134623,Bearish
2024-04-19 14:00:00,1.06557,1.06588,1.0646,1.0647,1.0649076399636126,1.0687072471323091,24.465279312093113,Bearish
2024-04-19 15:00:00,1.0647,1.0655,1.06428,1.06535,1.06492498741602,1.0686738416882067,22.77985773481622,Bearish
2024-04-19 16:00:00,1.06535,1.06734,1.06509,1.06668,1.0649938114389212,1.0686540024674285,22.632396742496983,Bearish
2024-04-19 17:00:00,1.06669,1.06752,1.06584,1.06682,1.0650654266766106,1.068635753686658,22.620323846638154,Bearish
2024-04-19 18:00:00,1.06682,1.06774,1.06636,1.06675,1.0651314883755671,1.0686169899683828,22.76529714546236,Bearish
2024-04-19 19:00:00,1.06675,1.06705,1.06534,1.06567,1.065152606478486,1.0685876666851155,21.800980416394516,Bearish
2024-04-19 20:00:00,1.06567,1.06577,1.06399,1.06555,1.0651681905381531,1.0685574411459602,20.749605381353835,Bearish
2024-04-19 21:00:00,1.06556,1.06581,1.06506,1.06516,1.0651678693405786,1.0685236357614234,19.73698925123069,Ranging
2024-04-19 22:00:00,1.06515,1.06553,1.06463,1.06524,1.0651706979938893,1.0684909627687724,19.144618101675952,Ranging
2024-04-19 23:00:00,1.06524,1.06549,1.06494,1.06537,1.0651785137588348,1.0684599084128643,18.594559177090105,Ranging
2024-04-20 00:00:00,1.06538,1.06575,1.06528,1.06537,1.0651860230231942,1.0684291630555225,17.80302917783456,Ranging
2024-04-22 01:00:00,1.0652,1.06593,1.06515,1.06583,1.0652112770222846,1.068403300736562,16.871269448668755,Ranging
2024-04-22 02:00:00,1.06583,1.06612,1.06581,1.0659,1.0652382857665088,1.0683783922715218,15.79428740497729,Ranging
2024-04-22 03:00:00,1.0659,1.06608,1.0655,1.06552,1.0652493333835085,1.0683499505573772,15.126543727193068,Ranging
2024-04-22 04:00:00,1.06552,1.06647,1.06524,1.0655,1.0652591634469004,1.0683215928403884,14.047926935386245,Ranging
2024-04-22 05:00:00,1.06551,1.06694,1.06536,1.06683,1.0653207648803553,1.0683067511205835,13.561306004278327,Ranging
2024-04-22 06:00:00,1.06683,1.06704,1.06636,1.06639,1.065362695669361,1.0682876789701299,13.217853863693351,Ranging
2024-04-22 07:00:00,1.06639,1.06642,1.06601,1.06617,1.0653943546627194,1.0682666075375913,12.447710633762801,Ranging
2024-04-22 08:00:00,1.06617,1.06683,1.06613,1.06651,1.0654381054602597,1.0682491288556253,12.208382218610144,Ranging
2024-04-22 09:00:00,1.0665,1.06669,1.06616,1.06664,1.0654852385794653,1.0682331176232311,11.986148690254236,Ranging
2024-04-22 10:00:00,1.06664,1.06689,1.06602,1.06629,1.0655167978508588,1.0682137831195175,12.021264034491159,Ranging
2024-04-22 11:00:00,1.06629,1.06651,1.06521,1.0659,1.0655318253861195,1.0681907604019105,11.392624897104426,Ranging
2024-04-22 12:00:00,1.0659,1.06619,1.0647,1.06578,1.065541557723919,1.0681667727362198,11.406524499548478,Ranging
2024-04-22 13:00:00,1.06579,1.06616,1.06486,1.06503,1.0655214966367064,1.0681355610672028,11.41943127324652,Ranging
2024-04-22 14:00:00,1.06503,1.06548,1.06472,1.06496,1.065499477160757,1.0681039634446434,11.600578174337905,Ranging
2024-04-22 15:00:00,1.06496,1.06499,1.06327,1.06338,1.0654163604093547,1.068056958833254,13.182633686305897,Ranging
2024-04-22 16:00:00,1.06338,1.06436,1.06306,1.06379,1.0653525815697724,1.0680145015314306,14.815591814774145,Ranging
2024-04-22 17:00:00,1.0638,1.06403,1.06236,1.06355,1.065281892096448,1.0679700786306203,16.83709976029766,Ranging
2024-04-22 18:00:00,1.06354,1.06475,1.06327,1.0644,1.0652473080926657,1.0679345554601665,17.59864050528374,Ranging
2024-04-22 19:00:00,1.0644,1.06487,1.06403,1.06472,1.0652266293439336,1.0679025698336972,18.13083193925042,Ranging
2024-04-22 20:00:00,1.06471,1.06505,1.06458,1.06487,1.0652126438794658,1.0678723950094813,18.356164749911795,Ranging
2024-04-22 21:00:00,1.06487,1.06573,1.06485,1.06549,1.065223520590075,1.0678486895865014,17.62029249356031,Ranging
2024-04-22 22:00:00,1.06549,1.06604,1.06539,1.06556,1.0652367158610525,1.06782591655579,16.544615627217876,Ranging
2024-04-22 23:00:00,1.06557,1.06558,1.06502,1.06512,1.0652321387684622,1.0677989920129463,15.972667049144798,Ranging
2024-04-23 00:00:00,1.06513,1.0655,1.06502,1.06534,1.0652363686206796,1.067774524430728,15.441571940934187,Ranging
2024-04-23 01:00:00,1.06521,1.06547,1.06506,1.06535,1.0652408247532021,1.0677503998095268,14.948412197595855,Ranging
2024-04-23 02:00:00,1.06535,1.06544,1.06527,1.0654,1.0652470669197431,1.0677270127467453,14.49047815021034,Ranging
2024-04-23 03:00:00,1.06539,1.06561,1.06522,1.06557,1.0652597309621061,1.067705549933345,13.782118404759872,Ranging
2024-04-23 04:00:00,1.06557,1.06598,1.06543,1.06595,1.065286800336141,1.0676880817748042,13.059990775552725,Ranging
2024-04-23 05:00:00,1.06594,1.06601,1.0653,1.06564,1.0653006513033514,1.067667702851672,12.1749062056579,Ranging
2024-04-23 06:00:00,1.06565,1.06603,1.06558,1.06559,1.065311998311063,1.0676470291914564,11.38693556069087,Ranging
2024-04-23 07:00:00,1.06559,1.06572,1.06543,1.06561,1.0653236846518057,1.0676267602442777,10.760311992177963,Ranging
2024-04-23 08:00:00,1.06561,1.0658,1.06523,1.06525,1.0653207950576171,1.0676031108886135,10.53072489440298,Ranging
2024-04-23 09:00:00,1.06524,1.06538,1.0646,1.06462,1.065293312898495,1.0675734281932046,11.285721124499243,Ranging
2024-04-23 10:00:00,1.06461,1.06503,1.06382,1.06466,1.0652684770985539,1.0675444388579487,12.908305154892188,Ranging
2024-04-23 11:00:00,1.06465,1.06946,1.06433,1.06736,1.065350497604493,1.0675426036454319,14.343642022415477,Ranging
2024-04-23 12:00:00,1.06736,1.06829,1.06633,1.06639,1.0653912624043167,1.0675311349524426,15.676454827972707,Ranging
2024-04-23 13:00:00,1.06639,1.06652,1.06558,1.06601,1.0654155266237553,1.0675159992812742,16.064724687572596,Ranging
2024-04-23 14:00:00,1.06601,1.06622,1.06529,1.06551,1.0654192314620392,1.0674960390894206,16.11476479539724,Ranging
2024-04-23 15:00:00,1.06551,1.06777,1.06551,1.06734,1.0654945557184299,1.0674944864616651,17.17919009854657,Ranging
2024-04-23 16:00:00,1.06734,1.06765,1.06636,1.06675,1.0655437888275112,1.067487078636176,18.16758502289946,Ranging
2024-04-23 17:00:00,1.06675,1.07096,1.06597,1.06932,1.0656918755401579,1.0675053166596968,20.55264845930115,Ranging
2024-04-23 18:00:00,1.06932,1.0711,1.06897,1.06914,1.0658270961072105,1.0675215821655706,22.813654075826335,Ranging
2024-04-23 19:00:00,1.06914,1.07031,1.06905,1.06951,1.0659715237108494,1.0675413674176544,24.913159291171056,Ranging
2024-04-23 20:00:00,1.06951,1.07023,1.06939,1.07021,1.0661377384672865,1.0675679209756876,26.862699848276772,Ranging
2024-04-23 21:00:00,1.07021,1.07074,1.06997,1.07056,1.0663111604881774,1.067597692906278,28.86891402285577,Ranging
2024-04-23 22:00:00,1.07055,1.07072,1.07015,1.07029,1.0664671934102097,1.0676244820315888,30.73182718496476,Ranging
2024-04-23 23:00:00,1.07029,1.07052,1.0701,1.07011,1.0666100485705936,1.0676492135536626,32.38991857552329,Ranging
2024-04-24 00:00:00,1.07012,1.07029,1.06998,1.07019,1.0667504388227274,1.06767449501084,33.748350973213626,Ranging
2024-04-24 01:00:00,1.06998,1.07038,1.0699,1.07021,1.0668861078885028,1.067699723916205,35.05534752651965,Ranging
2024-04-24 02:00:00,1.07021,1.07034,1.07005,1.07018,1.0670152801281694,1.067724403280223,36.26898718316092,Ranging
2024-04-24 03:00:00,1.07018,1.07031,1.06993,1.07016,1.0671386024760845,1.0677486380734544,37.17971481731284,Ranging
2024-04-24 04:00:00,1.07016,1.07103,1.07001,1.07083,1.067283363163297,1.0677792983911316,38.44045216046064,Ranging
2024-04-24 05:00:00,1.07083,1.07139,1.07074,1.0708,1.0674212704902264,1.0678093551235581,39.79770670752453,Ranging
2024-04-24 06:00:00,1.07079,1.07128,1.07073,1.07095,1.0675596520396293,1.0678406053213336,41.0385947347512,Ranging
2024-04-24 07:00:00,1.07095,1.07096,1.0704,1.07063,1.0676800578419967,1.0678683604922656,41.54172704075939,Ranging
2024-04-24 08:00:00,1.07063,1.07085,1.0704,1.0705,1.0677906438089773,1.0678945459600042,42.00892132490984,Ranging
2024-04-24 09:00:00,1.07049,1.07054,1.06999,1.07031,1.0678894420909784,1.0679185803285614,41.62927060892863,Ranging
